Generated By: (Host)C3_PE3_LC0_G0 ID:    0 Msg: [id: 0, src: (Host)C3_PE3_LC0_G0, dst: (Sink)C3_PE3_LC0_S1, time: 0.0404556639926, size: 328.641465675, prio: 1]
Generated By: (Host)C1_PE2_LC0_G1 ID:   80 Msg: [id: 80, src: (Host)C1_PE2_LC0_G1, dst: (Sink)C3_PE2_LC1_S4, time: 90.7696674321, size: 226.385799468, prio: 2]
=======================================
Received at: 90.7739644847 By: (Sink)C3_PE2_LC1_S1 Msg: [id: 3, src: (Host)C1_PE2_LC0_G4, dst: (Sink)C3_PE2_LC1_S1, time: 6.13187698442, size: 779.25414006, prio: 2]
[(Host)C1_PE2_LC0_G4, C1_PE2_LC0, C1_PE2_LC2, C1_AGG2_LC0, C1_AGG2_LC1, C1_P1_LC0, C1_P1_LC1, C1_Mux, R1_1, R3_1, C3_Mux, C3_P1_LC1, C3_P1_LC0, C3_AGG1_LC1, C3_AGG1_LC0, C3_PE2_LC2, C3_PE2_LC1, (Sink)C3_PE2_LC1_S1]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C1_PE3_LC1_G0 ID:   74 Msg: [id: 74, src: (Host)C1_PE3_LC1_G0, dst: (Sink)C3_PE2_LC0_S1, time: 90.7775776453, size: 86.8117705823, prio: 1]
Generated By: (Host)C3_PE3_LC0_G4 ID:   99 Msg: [id: 99, src: (Host)C3_PE3_LC0_G4, dst: (Sink)C2_PE3_LC1_S4, time: 90.7813796561, size: 287.207930371, prio: 2]
Generated By: (Host)C1_PE3_LC1_G1 ID:   95 Msg: [id: 95, src: (Host)C1_PE3_LC1_G1, dst: (Sink)C3_PE1_LC1_S2, time: 90.7849442364, size: 233.705312242, prio: 2]
Generated By: (Host)C2_PE3_LC0_G3 ID:   79 Msg: [id: 79, src: (Host)C2_PE3_LC0_G3, dst: (Sink)C3_PE1_LC0_S4, time: 90.7920640998, size: 801.68876145, prio: 1]
Generated By: (Host)C1_PE2_LC1_G2 ID:   77 Msg: [id: 77, src: (Host)C1_PE2_LC1_G2, dst: (Sink)C1_PE1_LC1_S4, time: 90.8071046964, size: 621.062510978, prio: 3]
Generated By: (Host)C2_PE2_LC1_G1 ID:   83 Msg: [id: 83, src: (Host)C2_PE2_LC1_G1, dst: (Sink)C3_PE3_LC0_S4, time: 90.8121246973, size: 83.5431933493, prio: 1]
Generated By: (Host)C1_PE2_LC0_G0 ID:   78 Msg: [id: 78, src: (Host)C1_PE2_LC0_G0, dst: (Sink)C1_PE1_LC1_S3, time: 90.8219232423, size: 137.686711693, prio: 1]
Generated By: (Host)C2_PE2_LC1_G4 ID:   80 Msg: [id: 80, src: (Host)C2_PE2_LC1_G4, dst: (Sink)C1_PE2_LC1_S4, time: 90.8239100866, size: 587.526008938, prio: 3]
=======================================
Received at: 90.826717896 By: (Sink)C2_PE2_LC1_S4 Msg: [id: 77, src: (Host)C2_PE3_LC1_G1, dst: (Sink)C2_PE2_LC1_S4, time: 86.1679947662, size: 285.313359594, prio: 1]
[(Host)C2_PE3_LC1_G1, C2_PE3_LC1, C2_PE3_LC2, C2_AGG2_LC0, C2_PE2_LC2, C2_PE2_LC1, (Sink)C2_PE2_LC1_S4]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
=======================================
Received at: 90.8350323058 By: (Sink)C3_PE3_LC1_S1 Msg: [id: 96, src: (Host)C3_PE3_LC0_G1, dst: (Sink)C3_PE3_LC1_S1, time: 88.7739234376, size: 2546.20284179, prio: 2]
[(Host)C3_PE3_LC0_G1, C3_PE3_LC0, C3_PE3_LC1, (Sink)C3_PE3_LC1_S1]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C2_PE3_LC0_G1 ID:   89 Msg: [id: 89, src: (Host)C2_PE3_LC0_G1, dst: (Sink)C3_PE2_LC0_S0, time: 90.8350515357, size: 125.008013227, prio: 3]
Generated By: (Host)C2_PE3_LC0_G1 ID:   90 Msg: [id: 90, src: (Host)C2_PE3_LC0_G1, dst: (Sink)C3_PE1_LC1_S4, time: 90.847555206, size: 13.7753678665, prio: 3]
Generated By: (Host)C3_PE2_LC0_G1 ID:   95 Msg: [id: 95, src: (Host)C3_PE2_LC0_G1, dst: (Sink)C2_PE3_LC1_S2, time: 90.8530208663, size: 2820.38830742, prio: 1]
Generated By: (Host)C3_PE2_LC0_G2 ID:   74 Msg: [id: 74, src: (Host)C3_PE2_LC0_G2, dst: (Sink)C1_PE1_LC0_S0, time: 90.8678961895, size: 274.980057537, prio: 2]
Generated By: (Host)C3_PE3_LC1_G0 ID:   82 Msg: [id: 82, src: (Host)C3_PE3_LC1_G0, dst: (Sink)C2_PE3_LC1_S1, time: 90.8786399279, size: 1095.64916953, prio: 2]
=======================================
Received at: 90.8815437962 By: (Sink)C2_PE3_LC0_S3 Msg: [id: 47, src: (Host)C3_PE3_LC0_G0, dst: (Sink)C2_PE3_LC0_S3, time: 43.9680480663, size: 162.404070775, prio: 1]
[(Host)C3_PE3_LC0_G0, C3_PE3_LC0, C3_PE3_LC2, C3_AGG1_LC0, C3_AGG1_LC1, C3_P1_LC0, C3_P1_LC1, C3_Mux, R3_1, R5_1, C2_Mux, C2_P2_LC1, C2_P2_LC0, C2_AGG2_LC1, C2_AGG2_LC0, C2_PE3_LC2, C2_PE3_LC0, (Sink)C2_PE3_LC0_S3]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C2_PE2_LC0_G3 ID:  113 Msg: [id: 113, src: (Host)C2_PE2_LC0_G3, dst: (Sink)C1_PE2_LC1_S4, time: 90.8827124174, size: 1580.19826109, prio: 3]
Generated By: (Host)C2_PE3_LC0_G4 ID:   71 Msg: [id: 71, src: (Host)C2_PE3_LC0_G4, dst: (Sink)C1_PE2_LC1_S2, time: 90.8866363945, size: 832.366172891, prio: 1]
Generated By: (Host)C1_PE3_LC0_G2 ID:   92 Msg: [id: 92, src: (Host)C1_PE3_LC0_G2, dst: (Sink)C1_PE2_LC1_S2, time: 90.8923823313, size: 1013.20061048, prio: 3]
Generated By: (Host)C1_PE3_LC1_G3 ID:   98 Msg: [id: 98, src: (Host)C1_PE3_LC1_G3, dst: (Sink)C1_PE1_LC0_S1, time: 90.9023393966, size: 261.78584241, prio: 2]
Generated By: (Host)C3_PE2_LC1_G3 ID:   99 Msg: [id: 99, src: (Host)C3_PE2_LC1_G3, dst: (Sink)C3_PE1_LC0_S4, time: 90.9105537904, size: 1336.76225665, prio: 3]
Generated By: (Host)C3_PE2_LC0_G4 ID:   88 Msg: [id: 88, src: (Host)C3_PE2_LC0_G4, dst: (Sink)C3_PE3_LC1_S2, time: 90.9202692566, size: 635.645865682, prio: 3]
Generated By: (Host)C1_PE3_LC0_G0 ID:   79 Msg: [id: 79, src: (Host)C1_PE3_LC0_G0, dst: (Sink)C3_PE3_LC1_S1, time: 90.9398469981, size: 187.02819354, prio: 1]
Generated By: (Host)C2_PE2_LC0_G0 ID:   87 Msg: [id: 87, src: (Host)C2_PE2_LC0_G0, dst: (Sink)C2_PE2_LC0_S3, time: 90.9405648727, size: 877.398267933, prio: 1]
Generated By: (Host)C3_PE2_LC0_G4 ID:   89 Msg: [id: 89, src: (Host)C3_PE2_LC0_G4, dst: (Sink)C1_PE2_LC0_S2, time: 90.9904938623, size: 257.875285526, prio: 1]
Generated By: (Host)C2_PE2_LC0_G1 ID:  105 Msg: [id: 105, src: (Host)C2_PE2_LC0_G1, dst: (Sink)C3_PE2_LC0_S3, time: 90.9955090369, size: 10.9288210259, prio: 1]
Generated By: (Host)C3_PE2_LC0_G0 ID:   98 Msg: [id: 98, src: (Host)C3_PE2_LC0_G0, dst: (Sink)C2_PE1_LC1_S0, time: 91.0341904241, size: 357.858914892, prio: 2]
Generated By: (Host)C1_PE3_LC0_G0 ID:   80 Msg: [id: 80, src: (Host)C1_PE3_LC0_G0, dst: (Sink)C1_PE2_LC0_S1, time: 91.0351359076, size: 799.902695275, prio: 1]
Generated By: (Host)C3_PE3_LC0_G1 ID:   98 Msg: [id: 98, src: (Host)C3_PE3_LC0_G1, dst: (Sink)C2_PE3_LC1_S0, time: 91.0354522303, size: 64.7702715629, prio: 3]
Generated By: (Host)C3_PE3_LC1_G0 ID:   83 Msg: [id: 83, src: (Host)C3_PE3_LC1_G0, dst: (Sink)C3_PE3_LC0_S2, time: 91.0365316027, size: 15.651895576, prio: 2]
Generated By: (Host)C3_PE1_LC0_G1 ID:   77 Msg: [id: 77, src: (Host)C3_PE1_LC0_G1, dst: (Sink)C1_PE3_LC1_S1, time: 91.0475835242, size: 1597.08497683, prio: 2]
=======================================
Received at: 91.0655378035 By: (Sink)C3_PE1_LC1_S0 Msg: [id: 75, src: (Host)C1_PE3_LC0_G2, dst: (Sink)C3_PE1_LC1_S0, time: 77.6042425503, size: 811.83922265, prio: 1]
[(Host)C1_PE3_LC0_G2, C1_PE3_LC0, C1_PE3_LC2, C1_AGG2_LC0, C1_AGG2_LC1, C1_P1_LC0, C1_P1_LC1, C1_Mux, R1_1, R3_1, C3_Mux, C3_P1_LC1, C3_P1_LC0, C3_AGG1_LC1, C3_AGG1_LC0, C3_PE1_LC2, C3_PE1_LC1, (Sink)C3_PE1_LC1_S0]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C1_PE3_LC1_G0 ID:   75 Msg: [id: 75, src: (Host)C1_PE3_LC1_G0, dst: (Sink)C1_PE2_LC0_S1, time: 91.0766830638, size: 315.498409999, prio: 3]
Generated By: (Host)C2_PE2_LC1_G2 ID:   77 Msg: [id: 77, src: (Host)C2_PE2_LC1_G2, dst: (Sink)C2_PE2_LC1_S1, time: 91.0811748891, size: 154.999834063, prio: 3]
Generated By: (Host)C3_PE2_LC1_G3 ID:  100 Msg: [id: 100, src: (Host)C3_PE2_LC1_G3, dst: (Sink)C1_PE3_LC1_S1, time: 91.0874620502, size: 673.392223825, prio: 2]
Generated By: (Host)C2_PE1_LC1_G1 ID:  106 Msg: [id: 106, src: (Host)C2_PE1_LC1_G1, dst: (Sink)C2_PE3_LC0_S0, time: 91.096576226, size: 310.091132197, prio: 3]
Generated By: (Host)C2_PE3_LC1_G3 ID:   92 Msg: [id: 92, src: (Host)C2_PE3_LC1_G3, dst: (Sink)C3_PE3_LC0_S4, time: 91.1059174957, size: 632.021820529, prio: 2]
=======================================
Received at: 91.1170289372 By: (Sink)C3_PE1_LC0_S4 Msg: [id: 103, src: (Host)C3_PE1_LC1_G0, dst: (Sink)C3_PE1_LC0_S4, time: 89.08691574, size: 1254.71655021, prio: 2]
[(Host)C3_PE1_LC1_G0, C3_PE1_LC1, C3_PE1_LC0, (Sink)C3_PE1_LC0_S4]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C1_PE2_LC1_G2 ID:   78 Msg: [id: 78, src: (Host)C1_PE2_LC1_G2, dst: (Sink)C1_PE1_LC0_S2, time: 91.1172434226, size: 479.771086721, prio: 3]
Generated By: (Host)C3_PE3_LC1_G1 ID:   94 Msg: [id: 94, src: (Host)C3_PE3_LC1_G1, dst: (Sink)C2_PE2_LC1_S4, time: 91.1288503023, size: 519.23030354, prio: 1]
Generated By: (Host)C3_PE3_LC1_G1 ID:   95 Msg: [id: 95, src: (Host)C3_PE3_LC1_G1, dst: (Sink)C3_PE2_LC0_S0, time: 91.1366520975, size: 393.822485441, prio: 3]
Generated By: (Host)C3_PE3_LC1_G0 ID:   84 Msg: [id: 84, src: (Host)C3_PE3_LC1_G0, dst: (Sink)C3_PE3_LC0_S0, time: 91.1367781402, size: 1446.16608784, prio: 1]
=======================================
Received at: 91.1495176595 By: (Sink)C3_PE3_LC0_S1 Msg: [id: 71, src: (Host)C1_PE1_LC1_G0, dst: (Sink)C3_PE3_LC0_S1, time: 79.8727938485, size: 119.142522291, prio: 1]
[(Host)C1_PE1_LC1_G0, C1_PE1_LC1, C1_PE1_LC2, C1_AGG2_LC0, C1_AGG2_LC1, C1_P1_LC0, C1_P1_LC1, C1_Mux, R1_1, R3_1, C3_Mux, C3_P1_LC1, C3_P1_LC0, C3_AGG1_LC1, C3_AGG1_LC0, C3_PE3_LC2, C3_PE3_LC0, (Sink)C3_PE3_LC0_S1]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C1_PE2_LC0_G3 ID:   83 Msg: [id: 83, src: (Host)C1_PE2_LC0_G3, dst: (Sink)C2_PE3_LC0_S0, time: 91.1539004457, size: 70.3966399482, prio: 1]
Generated By: (Host)C3_PE2_LC1_G1 ID:  106 Msg: [id: 106, src: (Host)C3_PE2_LC1_G1, dst: (Sink)C2_PE3_LC1_S4, time: 91.1547718042, size: 59.8478076888, prio: 1]
Generated By: (Host)C3_PE2_LC1_G0 ID:   71 Msg: [id: 71, src: (Host)C3_PE2_LC1_G0, dst: (Sink)C3_PE3_LC0_S3, time: 91.1551034397, size: 374.482360518, prio: 2]
=======================================
Received at: 91.1571549752 By: (Sink)C3_PE2_LC1_S3 Msg: [id: 110, src: (Host)C3_PE2_LC1_G4, dst: (Sink)C3_PE2_LC1_S3, time: 89.1545619076, size: 162.066724148, prio: 3]
[(Host)C3_PE2_LC1_G4, C3_PE2_LC1, (Sink)C3_PE2_LC1_S3]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C3_PE2_LC1_G0 ID:   72 Msg: [id: 72, src: (Host)C3_PE2_LC1_G0, dst: (Sink)C1_PE3_LC1_S4, time: 91.1830439925, size: 743.835831797, prio: 3]
Generated By: (Host)C3_PE1_LC0_G4 ID:   98 Msg: [id: 98, src: (Host)C3_PE1_LC0_G4, dst: (Sink)C3_PE2_LC1_S2, time: 91.2107504, size: 1385.71070353, prio: 3]
Generated By: (Host)C3_PE3_LC1_G2 ID:   98 Msg: [id: 98, src: (Host)C3_PE3_LC1_G2, dst: (Sink)C2_PE3_LC1_S1, time: 91.2204300119, size: 195.839313148, prio: 1]
Generated By: (Host)C3_PE1_LC1_G3 ID:   85 Msg: [id: 85, src: (Host)C3_PE1_LC1_G3, dst: (Sink)C3_PE2_LC0_S3, time: 91.2296097963, size: 353.41552734, prio: 3]
Generated By: (Host)C2_PE2_LC1_G2 ID:   78 Msg: [id: 78, src: (Host)C2_PE2_LC1_G2, dst: (Sink)C1_PE2_LC1_S0, time: 91.2467527576, size: 99.0045572026, prio: 2]
Generated By: (Host)C1_PE2_LC1_G2 ID:   79 Msg: [id: 79, src: (Host)C1_PE2_LC1_G2, dst: (Sink)C2_PE1_LC0_S4, time: 91.2523795756, size: 275.037279212, prio: 1]
Generated By: (Host)C3_PE3_LC0_G3 ID:   92 Msg: [id: 92, src: (Host)C3_PE3_LC0_G3, dst: (Sink)C1_PE1_LC0_S4, time: 91.2537108148, size: 209.439608317, prio: 2]
Generated By: (Host)C3_PE1_LC0_G3 ID:   89 Msg: [id: 89, src: (Host)C3_PE1_LC0_G3, dst: (Sink)C3_PE1_LC1_S2, time: 91.2595559542, size: 277.14665889, prio: 1]
=======================================
Received at: 91.2690562331 By: (Sink)C1_PE3_LC1_S3 Msg: [id: 95, src: (Host)C1_PE1_LC1_G3, dst: (Sink)C1_PE3_LC1_S3, time: 82.4665711178, size: 927.261324187, prio: 2]
[(Host)C1_PE1_LC1_G3, C1_PE1_LC1, C1_PE1_LC2, C1_AGG2_LC0, C1_PE3_LC2, C1_PE3_LC1, (Sink)C1_PE3_LC1_S3]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C1_PE3_LC0_G1 ID:   87 Msg: [id: 87, src: (Host)C1_PE3_LC0_G1, dst: (Sink)C2_PE2_LC0_S1, time: 91.2741827369, size: 343.879388915, prio: 2]
=======================================
Received at: 91.286893416 By: (Sink)C1_PE1_LC0_S1 Msg: [id: 77, src: (Host)C1_PE2_LC0_G3, dst: (Sink)C1_PE1_LC0_S1, time: 85.3777094881, size: 1641.51773075, prio: 2]
[(Host)C1_PE2_LC0_G3, C1_PE2_LC0, C1_PE2_LC2, C1_AGG2_LC0, C1_PE1_LC2, C1_PE1_LC0, (Sink)C1_PE1_LC0_S1]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C3_PE3_LC1_G2 ID:   99 Msg: [id: 99, src: (Host)C3_PE3_LC1_G2, dst: (Sink)C1_PE3_LC0_S0, time: 91.2975859233, size: 196.602610836, prio: 1]
Generated By: (Host)C3_PE2_LC0_G4 ID:   90 Msg: [id: 90, src: (Host)C3_PE2_LC0_G4, dst: (Sink)C2_PE3_LC0_S2, time: 91.3022371118, size: 1019.13269793, prio: 3]
=======================================
Received at: 91.3024894776 By: (Sink)C3_PE2_LC0_S4 Msg: [id: 4, src: (Host)C2_PE1_LC0_G0, dst: (Sink)C3_PE2_LC0_S4, time: 5.39207664961, size: 318.28862514, prio: 2]
[(Host)C2_PE1_LC0_G0, C2_PE1_LC0, C2_PE1_LC2, C2_AGG2_LC0, C2_AGG2_LC1, C2_P2_LC0, C2_P2_LC1, C2_Mux, R5_1, R3_1, C3_Mux, C3_P1_LC1, C3_P1_LC0, C3_AGG1_LC1, C3_AGG1_LC0, C3_PE2_LC2, C3_PE2_LC0, (Sink)C3_PE2_LC0_S4]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C2_PE2_LC0_G2 ID:  109 Msg: [id: 109, src: (Host)C2_PE2_LC0_G2, dst: (Sink)C1_PE3_LC0_S4, time: 91.3086454378, size: 192.36703401, prio: 3]
Generated By: (Host)C1_PE1_LC0_G3 ID:   93 Msg: [id: 93, src: (Host)C1_PE1_LC0_G3, dst: (Sink)C3_PE3_LC1_S4, time: 91.3117949731, size: 574.649764851, prio: 3]
Generated By: (Host)C1_PE1_LC0_G0 ID:   89 Msg: [id: 89, src: (Host)C1_PE1_LC0_G0, dst: (Sink)C3_PE3_LC0_S1, time: 91.314832811, size: 278.367019806, prio: 3]
Generated By: (Host)C3_PE3_LC0_G2 ID:   90 Msg: [id: 90, src: (Host)C3_PE3_LC0_G2, dst: (Sink)C2_PE3_LC0_S2, time: 91.3151189557, size: 274.066766218, prio: 1]
Generated By: (Host)C2_PE2_LC0_G4 ID:   80 Msg: [id: 80, src: (Host)C2_PE2_LC0_G4, dst: (Sink)C3_PE1_LC1_S2, time: 91.3412713821, size: 238.745075853, prio: 2]
Generated By: (Host)C3_PE1_LC1_G3 ID:   86 Msg: [id: 86, src: (Host)C3_PE1_LC1_G3, dst: (Sink)C2_PE2_LC1_S1, time: 91.3470947975, size: 141.831767365, prio: 3]
Generated By: (Host)C2_PE2_LC1_G4 ID:   81 Msg: [id: 81, src: (Host)C2_PE2_LC1_G4, dst: (Sink)C2_PE2_LC0_S3, time: 91.3617710756, size: 1698.46686841, prio: 2]
=======================================
Received at: 91.3785937606 By: (Sink)C2_PE3_LC0_S4 Msg: [id: 85, src: (Host)C2_PE3_LC0_G1, dst: (Sink)C2_PE3_LC0_S4, time: 89.3744524326, size: 258.833000502, prio: 2]
[(Host)C2_PE3_LC0_G1, C2_PE3_LC0, (Sink)C2_PE3_LC0_S4]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C3_PE2_LC0_G4 ID:   91 Msg: [id: 91, src: (Host)C3_PE2_LC0_G4, dst: (Sink)C2_PE2_LC1_S3, time: 91.3875575998, size: 722.663085276, prio: 2]
=======================================
Received at: 91.3957600126 By: (Sink)C3_PE3_LC1_S1 Msg: [id: 66, src: (Host)C1_PE3_LC0_G0, dst: (Sink)C3_PE3_LC1_S1, time: 78.9638912955, size: 55.2091013328, prio: 1]
[(Host)C1_PE3_LC0_G0, C1_PE3_LC0, C1_PE3_LC2, C1_AGG2_LC0, C1_AGG2_LC1, C1_P1_LC0, C1_P1_LC1, C1_Mux, R1_1, R3_1, C3_Mux, C3_P1_LC1, C3_P1_LC0, C3_AGG1_LC1, C3_AGG1_LC0, C3_PE3_LC2, C3_PE3_LC1, (Sink)C3_PE3_LC1_S1]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C3_PE1_LC1_G0 ID:  105 Msg: [id: 105, src: (Host)C3_PE1_LC1_G0, dst: (Sink)C1_PE2_LC0_S4, time: 91.4037756181, size: 259.026057534, prio: 1]
=======================================
Received at: 91.4094044463 By: (Sink)C3_PE3_LC0_S2 Msg: [id: 99, src: (Host)C3_PE2_LC1_G1, dst: (Sink)C3_PE3_LC0_S2, time: 86.2484177919, size: 1000.29209479, prio: 1]
[(Host)C3_PE2_LC1_G1, C3_PE2_LC1, C3_PE2_LC2, C3_AGG2_LC0, C3_PE3_LC2, C3_PE3_LC0, (Sink)C3_PE3_LC0_S2]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C3_PE2_LC0_G3 ID:   85 Msg: [id: 85, src: (Host)C3_PE2_LC0_G3, dst: (Sink)C1_PE1_LC0_S3, time: 91.4172605551, size: 26.5748708157, prio: 3]
Generated By: (Host)C2_PE3_LC1_G4 ID:   97 Msg: [id: 97, src: (Host)C2_PE3_LC1_G4, dst: (Sink)C3_PE1_LC1_S0, time: 91.4475792545, size: 28.4596718288, prio: 2]
=======================================
Received at: 91.4567269418 By: (Sink)C2_PE1_LC0_S2 Msg: [id: 94, src: (Host)C2_PE1_LC0_G0, dst: (Sink)C2_PE1_LC0_S2, time: 89.4532782577, size: 215.54275498, prio: 3]
[(Host)C2_PE1_LC0_G0, C2_PE1_LC0, (Sink)C2_PE1_LC0_S2]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C2_PE3_LC0_G2 ID:   79 Msg: [id: 79, src: (Host)C2_PE3_LC0_G2, dst: (Sink)C3_PE1_LC1_S2, time: 91.4572986719, size: 329.078565907, prio: 3]
Generated By: (Host)C3_PE2_LC1_G3 ID:  101 Msg: [id: 101, src: (Host)C3_PE2_LC1_G3, dst: (Sink)C3_PE1_LC0_S0, time: 91.4699113409, size: 241.198225526, prio: 1]
Generated By: (Host)C1_PE2_LC0_G2 ID:  107 Msg: [id: 107, src: (Host)C1_PE2_LC0_G2, dst: (Sink)C1_PE3_LC0_S3, time: 91.4705233421, size: 3375.22163423, prio: 1]
Generated By: (Host)C3_PE3_LC1_G3 ID:   76 Msg: [id: 76, src: (Host)C3_PE3_LC1_G3, dst: (Sink)C2_PE2_LC1_S4, time: 91.479618905, size: 138.891106032, prio: 3]
=======================================
Received at: 91.4808364871 By: (Sink)C1_PE3_LC1_S4 Msg: [id: 25, src: (Host)C1_PE2_LC1_G0, dst: (Sink)C1_PE3_LC1_S4, time: 35.3547283314, size: 277.716219542, prio: 3]
[(Host)C1_PE2_LC1_G0, C1_PE2_LC1, C1_PE2_LC2, C1_AGG2_LC0, C1_PE3_LC2, C1_PE3_LC1, (Sink)C1_PE3_LC1_S4]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C2_PE3_LC1_G1 ID:   82 Msg: [id: 82, src: (Host)C2_PE3_LC1_G1, dst: (Sink)C1_PE2_LC0_S1, time: 91.5017973211, size: 835.735459009, prio: 2]
Generated By: (Host)C3_PE2_LC0_G0 ID:   99 Msg: [id: 99, src: (Host)C3_PE2_LC0_G0, dst: (Sink)C2_PE2_LC1_S0, time: 91.5026604109, size: 276.756448171, prio: 1]
Generated By: (Host)C2_PE3_LC1_G4 ID:   98 Msg: [id: 98, src: (Host)C2_PE3_LC1_G4, dst: (Sink)C3_PE1_LC1_S3, time: 91.5064457183, size: 469.498364877, prio: 1]
Generated By: (Host)C1_PE2_LC0_G0 ID:   79 Msg: [id: 79, src: (Host)C1_PE2_LC0_G0, dst: (Sink)C1_PE1_LC0_S1, time: 91.517091001, size: 1034.25939924, prio: 2]
=======================================
Received at: 91.5224720799 By: (Sink)C1_PE3_LC0_S0 Msg: [id: 92, src: (Host)C1_PE3_LC1_G2, dst: (Sink)C1_PE3_LC0_S0, time: 89.5158595397, size: 275.52250845, prio: 2]
[(Host)C1_PE3_LC1_G2, C1_PE3_LC1, C1_PE3_LC0, (Sink)C1_PE3_LC0_S0]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C2_PE1_LC1_G0 ID:   90 Msg: [id: 90, src: (Host)C2_PE1_LC1_G0, dst: (Sink)C2_PE3_LC0_S1, time: 91.525567428, size: 104.424081489, prio: 2]
Generated By: (Host)C3_PE1_LC1_G2 ID:   93 Msg: [id: 93, src: (Host)C3_PE1_LC1_G2, dst: (Sink)C1_PE3_LC1_S2, time: 91.5306771946, size: 125.721327516, prio: 3]
Generated By: (Host)C2_PE3_LC0_G4 ID:   72 Msg: [id: 72, src: (Host)C2_PE3_LC0_G4, dst: (Sink)C1_PE3_LC0_S2, time: 91.5344271375, size: 102.219970325, prio: 1]
=======================================
Received at: 91.5374749329 By: (Sink)C2_PE2_LC1_S2 Msg: [id: 54, src: (Host)C3_PE2_LC0_G0, dst: (Sink)C2_PE2_LC1_S2, time: 44.0283371315, size: 876.620160183, prio: 1]
[(Host)C3_PE2_LC0_G0, C3_PE2_LC0, C3_PE2_LC2, C3_AGG1_LC0, C3_AGG1_LC1, C3_P1_LC0, C3_P1_LC1, C3_Mux, R3_1, R5_1, C2_Mux, C2_P2_LC1, C2_P2_LC0, C2_AGG2_LC1, C2_AGG2_LC0, C2_PE2_LC2, C2_PE2_LC1, (Sink)C2_PE2_LC1_S2]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
=======================================
Received at: 91.542531934 By: (Sink)C3_PE1_LC1_S4 Msg: [id: 82, src: (Host)C1_PE2_LC1_G3, dst: (Sink)C3_PE1_LC1_S4, time: 79.2379494268, size: 600.470046684, prio: 1]
[(Host)C1_PE2_LC1_G3, C1_PE2_LC1, C1_PE2_LC2, C1_AGG2_LC0, C1_AGG2_LC1, C1_P1_LC0, C1_P1_LC1, C1_Mux, R1_1, R3_1, C3_Mux, C3_P1_LC1, C3_P1_LC0, C3_AGG1_LC1, C3_AGG1_LC0, C3_PE1_LC2, C3_PE1_LC1, (Sink)C3_PE1_LC1_S4]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Generated By: (Host)C2_PE1_LC0_G2 ID:  115 Msg: [id: 115, src: (Host)C2_PE1_LC0_G2, dst: (Sink)C3_PE3_LC1_S4, time: 91.545052944, size: 153.689717783, prio: 3]
Generated By: (Host)C3_PE2_LC0_G1 ID:   96 Msg: [id: 96, src: (Host)C3_PE2_LC0_G1, dst: (Sink)C3_PE2_LC0_S1, time: 91.5505319478, size: 594.675922062, prio: 2]
Generated By: (Host)C2_PE2_LC1_G0 ID:   97 Msg: [id: 97, src: (Host)C2_PE2_LC1_G0, dst: (Sink)C1_PE1_LC1_S2, time: 91.5649480814, size: 324.483726688, prio: 1]
=======================================
Received at: 91.5671747731 By: (Sink)C1_PE1_LC1_S0 Msg: [id: 87, src: (Host)C1_PE1_LC0_G2, dst: (Sink)C1_PE1_LC1_S0, time: 89.5631701771, size: 166.858166692, prio: 3]
[(Host)C1_PE1_LC0_G2, C1_PE1_LC0, C1_PE1_LC1, (Sink)C1_PE1_LC1_S0]
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
=======================================
